ID	Seed	Sample	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_score	correct_result
7vm6	5	4	0.2645554466632094	0.78549007	[0.010032113671023048, 0.010030790673622014]	[0.12687223694785066, 0.12665839522193265]	[81.09540540540542, 81.20432432432432]	0.53	0.1	0.19	0
7vna	1	0	0.3157370346114933	0.82238224	[0.02264439244418655, 0.02269154420665872]	[0.32523968971260114, 0.32669428139036627]	[83.77204545454546, 83.51]	0.6	0.35	0.41	0
7vna	1	1	0.3362795305693558	0.83367787	[0.033270651642053096, 0.03288506165408814]	[0.3943876750075714, 0.3926537767492859]	[85.37583333333333, 85.27416666666666]	0.63	0.42	0.46	0
7vna	1	2	0.3014805301360576	0.81190228	[0.02196274284592432, 0.021739468167725276]	[0.31967487263764877, 0.31700979941341384]	[83.55692307692308, 83.69205128205128]	0.59	0.33	0.38	0
7vna	1	3	0.3335043353983798	0.83367787	[0.028451193225398377, 0.02842942337853762]	[0.3636836285932159, 0.3645732976300495]	[85.56229166666667, 85.31875]	0.62	0.4	0.45	0
7vna	1	4	0.3227931910885934	0.82238224	[0.026622184921815683, 0.026597582553594276]	[0.35424777201982577, 0.3549907935309108]	[84.7172, 84.4962]	0.61	0.38	0.43	0
7vna	2	0	0.5791141261541758	0.92420274	[0.8392012612973937, 0.8366366760078431]	[0.96085347941684, 0.9603737531598276]	[95.99472727272729, 95.92490909090907]	0.86	0.83	0.83	0
7vna	2	1	0.5818867838659667	0.92420274	[0.8338871526474697, 0.8319630273701689]	[0.9598782881987579, 0.9597191979370076]	[95.84839285714285, 95.77625]	0.86	0.83	0.83	0
7vna	2	2	0.5722524637551348	0.92420274	[0.8638432980797969, 0.8621260733242526]	[0.9681071403630443, 0.9679029518500689]	[96.41258620689656, 96.35275862068966]	0.87	0.84	0.85	0
7vna	2	3	0.5812402642677997	0.92420274	[0.8375817499005265, 0.8343913950724404]	[0.9611041538700248, 0.9605322880693699]	[95.89534482758623, 95.80620689655173]	0.86	0.83	0.83	0
7vna	2	4	0.575073324273205	0.92420274	[0.8433995181612016, 0.8408662167996468]	[0.9615458533211442, 0.9609789321292581]	[96.11874999999999, 96.05875]	0.86	0.83	0.83	0
7vna	3	0	0.3477018582865044	0.84294946	[0.0773894523676145, 0.07276369143433827]	[0.5416967887903509, 0.5325124344328941]	[86.26499999999999, 85.99895833333333]	0.67	0.48	0.52	0
7vna	3	1	0.3963161099697377	0.86040801	[0.08780720253231902, 0.08573483925730044]	[0.5590524998092814, 0.556671279216983]	[87.00893617021276, 86.73106382978722]	0.69	0.51	0.55	0
7vna	3	2	0.3572637286574416	0.84294946	[0.07313923383586352, 0.07109340015733698]	[0.5299877394193802, 0.5264647544471505]	[86.55586956521739, 86.31804347826088]	0.67	0.49	0.52	0
7vna	3	3	0.3647618948300513	0.84294946	[0.06685808538587827, 0.0645217248875981]	[0.5167932484574775, 0.5118823681791583]	[86.12978723404255, 85.90021276595745]	0.67	0.48	0.51	0
7vna	3	4	0.3733295180919448	0.85453785	[0.06000151414787799, 0.056062561816404]	[0.49576937497027523, 0.48582564007555745]	[86.46176470588235, 86.09725490196081]	0.65	0.46	0.5	0
7vna	4	0	0.3052381878813564	0.81190228	[0.05084242835439959, 0.04786197340836556]	[0.48140220193526956, 0.4706289846306628]	[83.77395833333333, 83.71208333333333]	0.63	0.4	0.44	0
7vna	4	1	0.3455569487276897	0.84294946	[0.06215331635541439, 0.0619115332145243]	[0.5095592478873342, 0.5090089051194223]	[85.17530612244899, 85.1508163265306]	0.65	0.44	0.49	0
7vna	4	2	0.330276345743038	0.83367787	[0.06513502859564083, 0.06269716742479169]	[0.5192736108953095, 0.5132391315594798]	[84.95446808510638, 84.82297872340425]	0.65	0.44	0.48	0
7vna	4	3	0.3958210042731179	0.86040801	[0.09451305011496948, 0.09362126684777343]	[0.5712034788979093, 0.5689603226688269]	[87.11136363636365, 87.20204545454546]	0.7	0.52	0.56	0
7vna	4	4	0.2993580826273933	0.81190228	[0.056160441194541305, 0.05437065943177053]	[0.4992338561992537, 0.493599761561486]	[83.83833333333334, 83.79083333333334]	0.63	0.41	0.45	0
7vna	5	0	0.2660597265843896	0.78549007	[0.0184899355505376, 0.018352988904323922]	[0.29161736660968934, 0.2928573732245396]	[80.94636363636364, 80.13181818181819]	0.54	0.23	0.29	0
7vna	5	1	0.2190225719648545	0.77766077	[0.015622492000611728, 0.015483956275927649]	[0.2673644055585106, 0.26586247145099984]	[76.19695652173914, 75.96]	0.53	0.18	0.25	0
7vna	5	2	0.3103973705263871	0.81190228	[0.01800657912486241, 0.01794307337011713]	[0.28027239099432344, 0.2818717061258878]	[82.46019607843137, 81.75725490196078]	0.56	0.27	0.33	0
7vna	5	3	0.2440087948546389	0.77766077	[0.01924117875646335, 0.01913035885179828]	[0.3016885098245414, 0.30184223908235613]	[80.67739130434781, 80.28565217391304]	0.56	0.28	0.34	0
7vna	5	4	0.2489207921710582	0.78549007	[0.0192975407060938, 0.01886842923313376]	[0.3022679487259198, 0.29855271205892375]	[80.69978723404257, 80.32127659574468]	0.56	0.27	0.33	0
7vo6	1	0	0.0893008559091146	0.66728511	[0.01427610189240958, 0.015238210579579775]	[0.25751951670096485, 0.26512958590210195]	[71.99869565217392, 74.9608695652174]	0.54	0.14	0.22	0
7vo6	1	1	0.1276453481563939	0.70615739	[0.01121847359769769, 0.011415025360064363]	[0.18766664902307822, 0.19145420147297745]	[70.03761904761906, 70.8445238095238]	0.53	0.13	0.21	0
7vo6	1	2	0.1655258959678158	0.73044282	[0.010056454952497745, 0.010023330699216196]	[0.11766788605225871, 0.11886380020253043]	[87.992, 86.36100000000002]	0.52	0.08	0.17	0
7vo6	1	3	0.1007152333398617	0.68635536	[0.012336850094962883, 0.012386860310668966]	[0.22144002354706607, 0.22949353228568903]	[69.43161290322581, 67.39451612903225]	0.53	0.13	0.21	0
7vo6	1	4	0.2479535337541047	0.78549007	[0.009378997623817121, 0.009295891822354593]	[0.10095072746598024, 0.10197000835889997]	[83.34652173913041, 79.9791304347826]	0.51	0.07	0.16	0
7vo6	2	0	0.0429996823456397	0.63555449	[0.01402646391964281, 0.014191052305994295]	[0.2509177396160431, 0.25217409273272795]	[72.42461538461538, 73.03153846153847]	0.54	0.14	0.22	0
7vo6	2	1	0.1643292766419196	0.73044282	[0.0129966274454298, 0.013415060469914069]	[0.22623241721268966, 0.232884499729289]	[73.09769230769233, 73.96615384615384]	0.56	0.19	0.27	0
7vo6	2	2	0.2932380265055342	0.80223507	[0.014930771432273112, 0.016013876517260762]	[0.2568735581279568, 0.26872712395996795]	[75.76627450980394, 77.6307843137255]	0.6	0.28	0.34	0
7vo6	2	3	0.2178161734735908	0.75941223	[0.012294474751706506, 0.012861047453916245]	[0.22525882411814965, 0.23186674756196063]	[67.90755555555556, 70.32600000000001]	0.56	0.19	0.27	0
7vo6	2	4	0.2115135801401341	0.75941223	[0.012549596069243127, 0.014026724345971804]	[0.22990938474484152, 0.23861516382712142]	[68.55166666666668, 76.16033333333331]	0.56	0.19	0.26	0
7vo6	3	0	0.3026520179213333	0.81190228	[0.009644050458416884, 0.009636228649874738]	[0.09756131787898963, 0.09731783081817798]	[94.36583333333334, 94.36833333333334]	0.51	0.06	0.15	0
7vo6	3	1	0.1685198935689624	0.73044282	[0.010610251462121884, 0.010620393777658825]	[0.17060239887305229, 0.1719590193131485]	[68.90560975609755, 68.50365853658538]	0.53	0.12	0.2	0
7vo6	3	2	0.0520625733282126	0.63555449	[0.009938265062395486, 0.009923887395944478]	[0.10884040143243565, 0.10917292827252625]	[92.19800000000001, 91.55699999999999]	0.51	0.07	0.16	0
7vo6	3	3	0.1602448611637989	0.73044282	[0.010766232043879935, 0.010911054630178395]	[0.17228406682590944, 0.17603134220945657]	[70.37980392156864, 70.7821568627451]	0.53	0.13	0.21	0
7vo6	3	4	0.1866992533710213	0.74006263	[0.009404655591006287, 0.009767928189955566]	[0.10789956613349827, 0.10351653817608786]	[78.70916666666666, 92.36666666666667]	0.51	0.08	0.17	0
7vo6	4	0	0.0424896438454323	0.63555449	[0.009185217948898306, 0.009393727583172834]	[0.11015855220604971, 0.1071664341525644]	[70.83833333333332, 78.935]	0.51	0.08	0.17	0
7vo6	4	1	0.3205010691890294	0.82238224	[0.00952222995693213, 0.009519522970675626]	[0.09586338455358251, 0.09586295347307176]	[92.29764705882353, 92.21382352941177]	0.51	0.06	0.15	0
7vo6	4	2	0.1143548050924468	0.68635536	[0.009704267776097172, 0.009725520543274148]	[0.10702561537471497, 0.10825375764675547]	[87.64444444444445, 87.21166666666667]	0.52	0.09	0.17	0
7vo6	4	3	0.3200074158557908	0.82238224	[0.009685919756306099, 0.0097304388248487]	[0.111672233186094, 0.11321840051733773]	[83.52566666666668, 83.51133333333335]	0.52	0.1	0.18	0
7vo6	4	4	0.3855742862709845	0.86040801	[0.010083001591323144, 0.010096730054796766]	[0.12246421668440886, 0.12429686893053146]	[85.12241379310345, 84.15999999999998]	0.53	0.12	0.21	0
7vo6	5	0	0.1128435408706068	0.68635536	[0.01753710438976772, 0.018143902880682815]	[0.32137869839072064, 0.32548274691881623]	[70.3646875, 71.44312500000001]	0.56	0.18	0.26	0
7vo6	5	1	0.2276875061636789	0.77766077	[0.009495488352535235, 0.009486844995527209]	[0.1077030674796526, 0.10836393808038165]	[81.40879999999999, 80.6728]	0.51	0.08	0.17	0
7vo6	5	2	0.4164380521241881	0.87116417	[0.009613612422676169, 0.009609794178447754]	[0.09549730594444854, 0.09555224247508876]	[95.47675, 95.305]	0.5	0.06	0.15	0
7vo6	5	3	0.1657366281102964	0.73044282	[0.012855001858896039, 0.012816975176632602]	[0.21356807509132358, 0.21210020257342488]	[76.30296296296298, 76.52222222222223]	0.55	0.18	0.25	0
7vo6	5	4	0.3447330658720685	0.83367787	[0.009592537640068424, 0.009599113452419905]	[0.10712542532905463, 0.10760295530777442]	[84.53666666666668, 84.34083333333334]	0.51	0.08	0.17	0
7vqg	1	0	0.2214956553987771	0.77766077	[0.04637237365724565, 0.04726172587741723]	[0.4866793239033999, 0.4948283132933162]	[79.94583333333334, 79.22375]	0.64	0.39	0.44	0
7vqg	1	1	0.1540920583303135	0.73044282	[0.030029273595354494, 0.02865316708766227]	[0.3992557722400992, 0.3913187604587491]	[80.165, 79.81875]	0.61	0.33	0.38	0
7vqg	1	2	0.1811016561772359	0.74006263	[0.032855438115404166, 0.032650247246952896]	[0.4210661742000428, 0.4214814389095593]	[79.48555555555555, 79.16722222222222]	0.62	0.35	0.41	0
7vqg	1	3	0.167472450960056	0.73044282	[0.034815594643313595, 0.03453756190655265]	[0.4346468448711131, 0.4343116070358318]	[79.14450000000002, 78.91]	0.62	0.36	0.41	0
7vqg	1	4	0.1703145697349858	0.73044282	[0.038128243739930304, 0.037711090793705784]	[0.44397173935939044, 0.44238301081145764]	[80.73823529411763, 80.63470588235293]	0.63	0.38	0.43	0
7vqg	2	0	0.146869747050292	0.71391784	[0.031777354691355564, 0.03152729986028507]	[0.4139771420884581, 0.41323259386392025]	[79.5425, 79.37541666666667]	0.61	0.31	0.37	0
7vqg	2	1	0.5006969387815698	0.90043139	[0.01040274052367033, 0.010461153311470135]	[0.12787253998395878, 0.12805885397449035]	[87.95606060606063, 88.96060606060605]	0.55	0.17	0.25	0
7vqg	2	2	0.1897489552785655	0.74006263	[0.026879842962496445, 0.02712016045125026]	[0.381085320871173, 0.38401266730892886]	[79.17449999999998, 78.95850000000002]	0.61	0.33	0.38	0
7vqg	2	3	0.1485905408205791	0.71391784	[0.021128929395777415, 0.020764198501880077]	[0.3259257296788265, 0.32297927936918364]	[79.85571428571428, 79.62357142857142]	0.59	0.28	0.34	0
7vqg	2	4	0.1957418329789776	0.74006263	[0.010050848622459769, 0.010059485266425177]	[0.11917320900189392, 0.11981813587342302]	[86.75500000000001, 86.48033333333333]	0.5	0.07	0.16	0
7vqg	3	0	0.1613698208359037	0.73044282	[0.02319229775480986, 0.023034182982456172]	[0.3512074003709957, 0.35058078109712626]	[78.76083333333334, 78.56333333333333]	0.59	0.27	0.34	0
7vqg	3	1	0.1516875935273304	0.71391784	[0.018857659091781484, 0.018795848001237153]	[0.3061216424824317, 0.3056850368313178]	[78.3009375, 78.2146875]	0.59	0.25	0.32	0
7vqg	3	2	0.1810087699736125	0.74006263	[0.022112992928925365, 0.02189836714114867]	[0.33630096749645927, 0.3346358600631222]	[79.782, 79.66699999999999]	0.6	0.31	0.37	0
7vqg	3	3	0.1738724445341181	0.73044282	[0.019822984155432828, 0.019757759290465114]	[0.3116276135681094, 0.3082269923485855]	[79.84549999999999, 80.5325]	0.59	0.28	0.34	0
7vqg	3	4	0.2097536216376648	0.75941223	[0.020559853714564834, 0.020569778486810707]	[0.3241803800330154, 0.3247348057772764]	[78.78272727272729, 78.67484848484848]	0.6	0.28	0.34	0
7vqg	4	0	0.134034033163466	0.70615739	[0.02001109279890115, 0.02021848211294258]	[0.31877897798695715, 0.3200930468732416]	[78.59049999999999, 78.84899999999999]	0.59	0.27	0.34	0
7vqg	4	1	0.1329439796428179	0.70615739	[0.018367297682050913, 0.018267134269982093]	[0.30417872237553345, 0.30345492282450987]	[77.19703703703705, 77.04555555555554]	0.58	0.24	0.31	0
7vqg	4	2	0.3949565336430451	0.86040801	[0.010089104793194213, 0.010090709387143088]	[0.11982240175009554, 0.1201942955128239]	[87.13423076923078, 86.9]	0.52	0.12	0.2	0
7vqg	4	3	0.1433323135427348	0.71391784	[0.01896843643344381, 0.018693448692874055]	[0.30792157797878894, 0.304672202874155]	[78.19349999999999, 78.14350000000002]	0.58	0.26	0.33	0
7vqg	4	4	0.4521660808038441	0.88570037	[0.010634357922037145, 0.010633411590826017]	[0.13471240925696346, 0.135182037561509]	[87.69265625000001, 87.37125]	0.56	0.19	0.26	0
7vqg	5	0	0.1405900445294942	0.71391784	[0.01889458341279592, 0.019536797907136888]	[0.30025132263812476, 0.30951235075169026]	[79.951875, 79.5375]	0.59	0.27	0.34	0
7vqg	5	1	0.5123729116296197	0.90043139	[0.010483519801983233, 0.010487837321084333]	[0.13225470354179752, 0.13262681902347215]	[86.55507042253521, 86.39225352112675]	0.55	0.18	0.25	0
7vqg	5	2	0.1788754372162378	0.74006263	[0.01978649111457582, 0.019863518340193623]	[0.3165269618032096, 0.318487731796976]	[78.5040625, 78.24187500000001]	0.59	0.26	0.32	0
7vqg	5	3	0.1770845217586991	0.74006263	[0.01819776657291051, 0.018560444854254402]	[0.28679656506096957, 0.2913677945004417]	[81.2732, 81.258]	0.59	0.29	0.35	0
7vqg	5	4	0.19748251712952372	0.75941223	[0.022880451656322003, 0.022877053416870855]	[0.3435205710303609, 0.3444510024869099]	[79.83947368421053, 79.6163157894737]	0.6	0.31	0.37	0
7vqs	1	0	0.3107332338867965	0.81190228	[0.03592233690242071, 0.035811314055822094]	[0.42697283068845265, 0.42669992302006754]	[81.73727272727272, 81.67393939393939]	0.69	0.5	0.54	0
7vqs	1	1	0.3016546301244284	0.81190228	[0.03667885707907467, 0.037002010134742254]	[0.42982709697248805, 0.43287328596098373]	[81.96600000000001, 81.71100000000001]	0.69	0.5	0.54	0
7vqs	1	2	0.3250870005495231	0.82238224	[0.044021295218945086, 0.04507254459564541]	[0.46121939961502123, 0.4661835763103904]	[82.60666666666665, 82.51435897435897]	0.7	0.53	0.57	0
7vqs	1	3	0.3230858840122074	0.82238224	[0.03900494590653981, 0.03974801102678732]	[0.4395456060793839, 0.44314358837680884]	[82.36794871794872, 82.36999999999999]	0.69	0.51	0.55	0
7vqs	1	4	0.2980815618823643	0.81190228	[0.03784631447018536, 0.03796101565083357]	[0.4368879086392132, 0.4378556798422883]	[81.7786111111111, 81.70722222222221]	0.69	0.51	0.55	0
7vqs	2	0	0.1616698040021598	0.73044282	[0.009935760761678732, 0.009936918032143213]	[0.12326711759115112, 0.1252497293263658]	[81.352, 80.0895]	0.52	0.16	0.23	0
7vqs	2	1	0.1002221619038261	0.68635536	[0.009714557099202001, 0.009666295410902203]	[0.1141380267024948, 0.11331155641359618]	[82.44111111111111, 81.81777777777778]	0.52	0.16	0.23	0
7vqs	2	2	0.0873461249616356	0.66728511	[0.009975810144860871, 0.00993524437829341]	[0.12545480236960668, 0.12476632105558354]	[80.80210526315788, 80.36315789473683]	0.52	0.16	0.23	0
7vqs	2	3	0.3008282598078746	0.81190228	[0.009439877327315566, 0.009450358922647355]	[0.10024691061371735, 0.10038918490213128]	[85.7892, 85.98440000000001]	0.52	0.15	0.22	0
7vqs	2	4	0.1057269102772482	0.68635536	[0.009546939774903087, 0.009533383348952092]	[0.10055743038477619, 0.10050311508293372]	[88.72, 88.36727272727272]	0.51	0.14	0.21	0
7vqs	3	0	0.2559130152090608	0.78549007	[0.0427397773580394, 0.04280572034729172]	[0.47970937863081914, 0.48156542176664063]	[78.46242424242423, 78.21]	0.68	0.5	0.53	0
7vqs	3	1	0.2336156032292659	0.77766077	[0.040090174896307, 0.040377779334976015]	[0.4694568034512572, 0.47150567498469725]	[78.04029411764705, 77.93941176470588]	0.68	0.49	0.53	0
7vqs	3	2	0.2091077623730442	0.75941223	[0.04860723391233698, 0.048573428807935096]	[0.5045920373523889, 0.5054083563985468]	[78.550625, 78.4025]	0.68	0.51	0.54	0
7vqs	3	3	0.2382036130282863	0.77766077	[0.039326722036179415, 0.03970154831944817]	[0.4662058784404046, 0.46938351992982397]	[77.93545454545456, 77.7260606060606]	0.67	0.49	0.53	0
7vqs	3	4	0.2413320651761969	0.77766077	[0.038219937613406335, 0.038059625841303776]	[0.4608809484480506, 0.4611749583080171]	[77.85843750000001, 77.6646875]	0.67	0.49	0.53	0
7vqs	4	0	0.4843574612906769	0.8919553	[0.009144651981485898, 0.00913442804366494]	[0.10463278652699669, 0.10495312924912138]	[73.32385542168674, 72.78265060240963]	0.52	0.15	0.22	0
7vqs	4	1	0.2352924184132045	0.77766077	[0.009594553211532334, 0.009598313742828565]	[0.11267789878279981, 0.11316467313029442]	[80.4234375, 80.17500000000001]	0.52	0.16	0.23	0
7vqs	4	2	0.1911131797228208	0.74006263	[0.009721351168498336, 0.009696988159741318]	[0.1186592327139389, 0.1189558048450873]	[79.46357142857141, 78.67892857142859]	0.52	0.16	0.24	0
7vqs	4	3	0.3431856974996802	0.83367787	[0.009568619738723139, 0.0095654243540984]	[0.10033679585498308, 0.10057208199491463]	[89.55444444444446, 89.2511111111111]	0.52	0.14	0.22	0
7vqs	4	4	0.1488541519338188	0.71391784	[0.009846386017224689, 0.009901420439157715]	[0.12090273364559866, 0.12352251045216088]	[80.90461538461538, 80.42153846153846]	0.52	0.16	0.23	0
7vqs	5	0	0.2799032380948779	0.80223507	[0.0121492787949928, 0.012183121643061583]	[0.1849638547399883, 0.18600485162000044]	[81.23470588235294, 81.12264705882353]	0.58	0.28	0.34	0
7vqs	5	1	0.1543821081831171	0.73044282	[0.010040570388577894, 0.010048090588445763]	[0.13085964027507221, 0.13200452985861885]	[78.79740740740742, 78.26629629629632]	0.53	0.18	0.25	0
7vqs	5	2	0.4495945131170927	0.88570037	[0.008671261328846042, 0.008729498334031088]	[0.09524298810498709, 0.09509270532034762]	[63.37548780487805, 65.70841463414634]	0.51	0.13	0.21	0
7vqs	5	3	0.3878146758602596	0.86040801	[0.009353599767879094, 0.00933785985906158]	[0.09717874744435143, 0.09711537703414456]	[85.77432432432434, 85.32729729729729]	0.52	0.14	0.21	0
7vqs	5	4	0.22140894641240222	0.77766077	[0.009938089843221408, 0.009927517803702973]	[0.13129451966573752, 0.13121033942849147]	[76.4265625, 76.2553125]	0.53	0.18	0.26	0
7vqv	1	0	0.1452455008415596	0.71391784	[0.014253876208042214, 0.01432932110837875]	[0.2469321359740047, 0.24460634186000987]	[74.95447368421054, 76.11552631578947]	0.55	0.23	0.33	0
7vqv	1	1	0.1566204654381519	0.73044282	[0.014572593426751535, 0.014428919537362944]	[0.24862682458520305, 0.24590238829541658]	[76.28325581395347, 76.29767441860466]	0.55	0.22	0.32	0
7vqv	1	2	0.1456436663114662	0.71391784	[0.015275961979670533, 0.014909241008265968]	[0.26416906879827035, 0.2616578133773152]	[75.42171428571427, 74.26885714285716]	0.55	0.24	0.34	0
7vqv	1	3	0.1213664397560206	0.70615739	[0.012718455357886474, 0.012720765461460453]	[0.21283302654865313, 0.21180970955616635]	[75.45444444444443, 75.83805555555556]	0.51	0.16	0.26	0
7vqv	1	4	0.1465965550758753	0.71391784	[0.01446427572370041, 0.014314543803848553]	[0.24932159872263954, 0.24759337361329564]	[75.45410256410256, 75.11076923076925]	0.56	0.24	0.32	0
7vqv	2	0	0.1955243108567294	0.74006263	[0.0150974570806847, 0.014817786934698464]	[0.2577467102629107, 0.25607442703477434]	[76.38224489795918, 75.39897959183673]	0.56	0.24	0.34	0
7vqv	2	1	0.1840435847501192	0.74006263	[0.020078659744150462, 0.01998912216165232]	[0.3269132060497751, 0.3278230785310899]	[76.82124999999999, 76.36175]	0.59	0.3	0.37	0
7vqv	2	2	0.154329612989963	0.73044282	[0.018154165967833008, 0.017901621731803128]	[0.30407272415709347, 0.30195877033719765]	[76.50825, 76.17474999999999]	0.57	0.26	0.32	0
7vqv	2	3	0.2135544528631271	0.75941223	[0.016321154060240407, 0.01608028523294575]	[0.27876014874197735, 0.27617132377616943]	[76.17148936170213, 75.83255319148934]	0.56	0.25	0.35	0
7vqv	2	4	0.1298947411300808	0.70615739	[0.016784976886412815, 0.016660335116525808]	[0.2777180518140572, 0.27710614266696626]	[78.41275862068964, 78.06689655172414]	0.55	0.23	0.3	0
7vqv	3	0	0.0688551176893599	0.63555449	[0.01575577879876924, 0.0158742883812566]	[0.2657046061223859, 0.26878907351543646]	[77.30733333333333, 76.97133333333333]	0.53	0.21	0.32	0
7vqv	3	1	0.1827563255558774	0.74006263	[0.015296755677734513, 0.015002200780671153]	[0.2638370317380158, 0.26291320198713597]	[75.62017857142858, 74.39410714285715]	0.55	0.24	0.34	0
7vqv	3	2	0.1397405486309361	0.71391784	[0.015691264095429935, 0.015281335363453337]	[0.2600664730447293, 0.2569420303182556]	[78.67060606060606, 77.57060606060607]	0.55	0.23	0.3	0
7vqv	3	3	0.1146908021129638	0.68635536	[0.016734069504880784, 0.016712050210927518]	[0.2754159869798966, 0.27470027911203204]	[78.85555555555555, 78.96851851851852]	0.55	0.22	0.33	0
7vqv	3	4	0.1353560561546116	0.70615739	[0.013039537278122577, 0.013147928298123432]	[0.21817029081373118, 0.22208580156483124]	[76.13, 75.60176470588236]	0.52	0.17	0.26	0
7vqv	4	0	0.2463517545314777	0.78549007	[0.009980274454175018, 0.00996248015537361]	[0.1168558045283459, 0.11641188292147699]	[86.85153846153847, 86.76807692307693]	0.46	0.06	0.18	0
7vqv	4	1	0.1052091363751785	0.68635536	[0.015434141187082001, 0.01542452049843392]	[0.26251387005436366, 0.26470051245882237]	[76.68371428571429, 76.00314285714285]	0.54	0.22	0.32	0
7vqv	4	2	0.1656359699018358	0.73044282	[0.014310013780528357, 0.01412742193058963]	[0.2570419368902188, 0.2551350362862045]	[72.32422222222223, 71.81622222222224]	0.55	0.24	0.31	0
7vqv	4	3	0.1268371469367455	0.70615739	[0.014861784403396371, 0.015035547370686839]	[0.2631711340779099, 0.26486558827914525]	[73.59531914893617, 74.01553191489361]	0.56	0.25	0.33	0
7vqv	4	4	0.1213905570882	0.70615739	[0.017199952679210796, 0.017182027036902955]	[0.28185853894836627, 0.2814212588561878]	[78.92193548387097, 78.97387096774193]	0.56	0.24	0.34	0
7vqv	5	0	0.2075622088754775	0.75941223	[0.01551808128124409, 0.015355639036576284]	[0.2683908382890255, 0.2673142639469793]	[75.40807692307695, 74.92480769230768]	0.56	0.24	0.34	0
7vqv	5	1	0.1639837475948618	0.73044282	[0.024068537708732983, 0.02378345481961803]	[0.3621245848980604, 0.3608769120442685]	[78.15186046511629, 77.85465116279069]	0.59	0.33	0.4	0
7vqv	5	2	0.2596670185795105	0.78549007	[0.012877985143975281, 0.012850428662854102]	[0.2287051639822735, 0.22899024532473009]	[71.4251948051948, 71.12974025974027]	0.57	0.26	0.35	0
7vqv	5	3	0.1852310934540297	0.74006263	[0.015430382385770873, 0.015570558272046037]	[0.266947161880562, 0.26742580733136434]	[75.39195652173912, 75.93173913043479]	0.56	0.24	0.34	0
7vqv	5	4	0.16452531306606516	0.73044282	[0.014773033985395853, 0.014497529769147536]	[0.26009801047055836, 0.2571074209537781]	[73.99527272727273, 73.35345454545457]	0.55	0.23	0.33	0
7vr4	1	0	0.5066703141984672	0.90043139	[0.326392839120408, 0.3290589422776708]	[0.7835137451090386, 0.7843920462636367]	[88.9430487804878, 89.03048780487805]	0.82	0.75	0.76	0
7vr4	1	1	0.5091822341909077	0.90043139	[0.35931608151950734, 0.3624676495726944]	[0.8046142058089931, 0.8060349273532523]	[88.79609756097562, 88.84146341463415]	0.83	0.76	0.78	0
7vr4	1	2	0.4865801039411897	0.8919553	[0.2773040143704994, 0.2833739356626325]	[0.7574084057244791, 0.761543904621472]	[88.22353658536586, 88.235]	0.82	0.74	0.75	0
7vr4	1	3	0.5025419424752983	0.90043139	[0.33297994922381075, 0.3359152284682881]	[0.7898760750144871, 0.791297005341326]	[88.68365853658536, 88.72573170731708]	0.83	0.75	0.77	0
7vr4	1	4	0.5060373676210365	0.90043139	[0.3754865024039313, 0.37866554634120164]	[0.8135429392887408, 0.8140216700199681]	[88.83641975308643, 88.98037037037037]	0.83	0.77	0.78	0
7vr4	2	0	0.4761539727920538	0.88570037	[0.4011687218459876, 0.39942790360068686]	[0.8311097330061781, 0.8297510011903216]	[88.48426829268291, 88.52743902439025]	0.84	0.77	0.79	0
7vr4	2	1	0.4902317867455842	0.8919553	[0.33821027425014, 0.32639265392141503]	[0.7919033131015348, 0.7875120191613717]	[88.81426829268293, 88.49146341463414]	0.83	0.76	0.77	0
7vr4	2	2	0.5078759549475896	0.90043139	[0.2831981273543395, 0.27664968030481046]	[0.7594477204129818, 0.7545070672380797]	[88.46440476190473, 88.50892857142857]	0.82	0.74	0.76	0
7vr4	2	3	0.4681677121155015	0.88570037	[0.37982457986037804, 0.3804274335031946]	[0.8259570325129302, 0.8258730941254652]	[87.76482352941177, 87.81023529411766]	0.84	0.78	0.79	0
7vr4	2	4	0.4931427395541523	0.8919553	[0.3922238586378148, 0.3941204562271437]	[0.8241528961979289, 0.8249416480697944]	[88.7021686746988, 88.73000000000002]	0.84	0.77	0.79	0
7vr4	3	0	0.5034965823747711	0.90043139	[0.37771701468506286, 0.3812106345236178]	[0.8172573494685529, 0.8190069416150417]	[88.56987804878048, 88.5941463414634]	0.84	0.78	0.79	0
7vr4	3	1	0.4940098087118227	0.8919553	[0.35635720738669174, 0.36582897021661853]	[0.8072491753252187, 0.8117054945232195]	[88.31597560975611, 88.43341463414635]	0.83	0.77	0.78	0
7vr4	3	2	0.4963092403636511	0.8919553	[0.27363634586269275, 0.2762300852182914]	[0.7557710522744527, 0.759133209605927]	[88.1120481927711, 87.93518072289156]	0.82	0.74	0.76	0
7vr4	3	3	0.4918483653245306	0.8919553	[0.35716310339016577, 0.3507611011964832]	[0.8067902201098686, 0.8064430402751801]	[88.4181707317073, 88.04121951219514]	0.83	0.76	0.78	0
7vr4	3	4	0.5028002614329151	0.90043139	[0.3999938229346808, 0.40752117739276766]	[0.831315895093118, 0.8343874507422252]	[88.39382716049383, 88.50370370370372]	0.84	0.78	0.79	0
7vr4	4	0	0.521573175657429	0.90043139	[0.44022491479308146, 0.44099103315514715]	[0.8394106199128376, 0.839806691660368]	[89.80463414634146, 89.80426829268292]	0.85	0.78	0.8	0
