ID,category,correct_result,min_ipsae,max_ipsae,avg_ipsae,max_iptm,min_iptm,avg_iptm,max_ptm,min_ptm,avg_ptm,max_rc,min_rc,avg_rc,multimer_frac_tm0.0,multimer_frac_tm0.1,multimer_frac_tm0.2,multimer_frac_tm0.3,multimer_frac_tm0.4,multimer_frac_tm0.5,multimer_frac_tm0.6,multimer_frac_tm0.7,multimer_frac_tm0.8,multimer_frac_tm0.9,hm_frac_tm0.0,hm_frac_tm0.1,hm_frac_tm0.2,hm_frac_tm0.3,hm_frac_tm0.4,hm_frac_tm0.5,hm_frac_tm0.6,hm_frac_tm0.7,hm_frac_tm0.8,hm_frac_tm0.9,highest_match_all_hits,highest_tm_all_hits,stoich_all_hits,highest_match_multimers,highest_tm_multimers,stoich_multimers,highest_match_homomultimers,highest_tm_homomultimers,num_contacts_with_max_n_models,num_unique_contacts,mean_contacts_across_predictions,min_contacts_across_predictions,best_num_residue_contacts,best_if_residues,best_plddt_max,best_pae_min,best_contact_score_max,buried_apolar_area_mean,buried_polar_area_mean,total_interaction_area_mean,fraction_buried_apolar_area_mean,fraction_buried_polar_area_mean,buried_apolar_area_min,buried_polar_area_min,total_interaction_area_min,fraction_buried_apolar_area_min,fraction_buried_polar_area_min,buried_apolar_area_max,buried_polar_area_max,total_interaction_area_max,fraction_buried_apolar_area_max,fraction_buried_polar_area_max,structural_consensus_mean,structural_consensus_min,structural_consensus_max
8sky-8sky,homodimer,1,0.894323,0.905241,0.901626,0.9332395195961,0.9267098903656006,0.9316718459129334,0.9462766585099048,0.940735618544902,0.9442184401954584,0.9357865321109166,0.929515036001461,0.9341811647694384,0.7014,0.7014,0.7021,0.7686,0.8021,0.8021,0.8631,0.9252,0.875,0.0,0.4499,0.4499,0.4583,0.6745,0.7865,0.7865,0.8452,0.9252,0.875,0.0,6v77-assembly1,0.8901,homomultimer,6v77-assembly1,0.8901,homomultimer,6v77-assembly1,0.8901,98,113,106.0,103.0,106,78,99.0,0.8524766,1544.55,1920.522,1338.6000000000004,3259.118,0.5892766079657135,0.4107246193602074,1865.01,1276.8600000000006,3141.8499999999985,0.5936024953450996,0.4064038703311747,1994.82,1381.0200000000004,3332.470000000001,0.5986010376687559,0.4144133330532608,0.99811,0.99555,0.99928
8v14-8v14,homodimer,1,0.767122,0.779696,0.774576,0.8665432333946228,0.8537510633468628,0.8616153120994567,0.8619253926964374,0.8454674393396565,0.854794932805461,0.8656196652549858,0.8520943385454216,0.8602512362406577,0.8251,0.8251,0.8305,0.8088,1.0,0.0,0.0,0.0,0.0,0.0,0.1928,0.1928,0.1877,0.1324,0.0,0.0,0.0,0.0,0.0,0.0,8yw0-assembly1,0.4898,heteromultimer,8yw0-assembly1,0.4898,heteromultimer,6zif-assembly1,0.3877,64,110,90.0,70.0,97,80,96.0,1.0272875,1070.13,2102.9700000000003,786.5619999999999,2889.533999999999,0.7277886330460208,0.2722106748008502,1972.75,761.3999999999996,2743.5999999999985,0.7190370316372653,0.2775185887155562,2190.300000000001,809.579999999999,2985.820000000001,0.733567328238139,0.2711415959434924,0.976931,0.96298,0.98895
8k74-8k74,homodimer,1,0.923276,0.926054,0.924885,0.9528167843818665,0.9508889317512512,0.9519832134246826,0.9571262353476429,0.9540107456322072,0.9553728032438962,0.9536786745750218,0.9515132945274424,0.9526611313885252,0.8595,0.8595,0.8595,0.8564,0.8487,0.8368,0.8357,0.8087,1.0,0.0,0.7318,0.7318,0.7318,0.7229,0.8131,0.7923,0.7723,0.735,0.75,0.0,7bip-assembly1,0.8545,homomultimer,7bip-assembly1,0.8545,homomultimer,7bip-assembly1,0.8545,141,163,150.0,146.0,152,100,99.0,0.83718956,1630.93,2787.166,1356.7900000000004,4143.951999999999,0.6725864585304079,0.3274145067317384,2759.8499999999985,1306.2299999999996,4087.189999999999,0.6752438717064779,0.3195912105872249,2812.739999999998,1439.7600000000002,4252.5,0.6614320987654316,0.3385679012345679,0.999441,0.99906,0.99975
8ray-8ray,homodimer,1,0.0,0.356477,0.102014,0.6347684860229492,0.1789218187332153,0.3886785328388214,0.7868909329606015,0.5628484789536946,0.668621714426352,0.6651929754104797,0.25640629918622,0.4446671691563275,0.814,0.814,0.814,0.8124,0.8217,0.8737,0.9045,0.8928,0.7852,1.0,0.5847,0.5847,0.5847,0.5813,0.6048,0.629,0.6385,0.6083,0.3926,0.8333,8jmj-assembly1,0.9474,heteromultimer,8jmj-assembly1,0.9474,heteromultimer,6iuc-assembly1,0.9471,2,89,18.0,0.0,52,50,90.0,5.0852947,231.73,949.1040000000004,752.6079999999998,1701.714,0.5577341433401856,0.4422646813741909,664.0699999999997,670.840000000002,1352.5699999999997,0.490969044116016,0.4959743303488929,1142.630000000001,891.3499999999985,2032.0600000000013,0.5623013100006891,0.4386435439898418,0.751417,0.55974,0.99548
8khg-8khg,homodimer,1,0.878083,0.894985,0.885782,0.933870255947113,0.9227957725524902,0.9278164148330688,0.9431612502273388,0.9345280807498596,0.9384913531046074,0.9357284548031582,0.9251552609388004,0.9299514024873764,0.8708,0.8708,0.8708,0.9324,0.9883,0.9828,0.9844,0.8636,0.0,0.0,0.7075,0.7075,0.7075,0.7638,0.815,0.924,0.9719,0.7727,0.0,0.0,3wew-assembly1,0.8034,monomer,4oob-assembly2,0.7699,homomultimer,4oob-assembly2,0.7699,100,114,107.0,103.0,112,80,99.0,0.95797855,2387.64,1967.212000000001,1254.2960000000005,3221.5059999999985,0.6106498016766077,0.3893508191510433,1947.0600000000013,1158.3700000000008,3114.2499999999964,0.6252099221321357,0.3719579352974238,2000.5700000000013,1294.2300000000014,3267.7700000000004,0.6122126098226012,0.3960590861657954,0.996966,0.9946,0.99975
8s0u-8s0u,homodimer,1,0.0,0.0,0.0,0.1140774190425872,0.0952304378151893,0.1051019310951233,0.5211212000071055,0.5132825385209798,0.5178994212642839,0.1953060022239192,0.1788408579563474,0.1876614291289554,0.695,0.695,0.6408,0.4603,0.3731,0.2353,0.0,0.0,0.0,0.0,0.1199,0.1199,0.1351,0.1463,0.1269,0.0588,0.0,0.0,0.0,0.0,4bh5-assembly4,0.5836,monomer,8c0j-assembly1,0.577,heteromultimer,5b0h-assembly1,0.5379,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1299.8439999999998,1433.218,2733.058,0.4756005909863602,0.5244008725757009,718.2700000000004,1036.4199999999985,1754.6800000000003,0.4093452937287712,0.5906604053160679,1578.42,1676.6800000000003,3255.100000000002,0.4849067616970289,0.5150932383029705,0.617248,0.50749,0.92109
8tn8-8tn8,homodimer,1,0.0,0.0,0.0,0.109004408121109,0.0893698558211326,0.0983799517154693,0.1969540345362727,0.1526163922757704,0.1716325724286143,0.1265943334041417,0.1020191631120602,0.1130304758580983,0.9214,0.9214,0.9107,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1571,0.1571,0.1364,0.3417,0.0,0.0,0.0,0.0,0.0,0.0,7b2p-assembly1,0.3915,heteromultimer,7b2p-assembly1,0.3915,heteromultimer,4v18-assembly1,0.3577,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2376.318,1794.3899999999994,4170.710000000001,0.5697634215757028,0.4302360988896372,1825.25,981.1399999999994,2806.400000000001,0.6503883979475481,0.3496080387685287,2846.230000000003,2203.8099999999995,5017.5,0.5672605879422029,0.4392247135027403,0.275051,0.20954,0.38345
8jd7-8jd7,homodimer,1,0.0,0.0,0.0,0.1751939505338668,0.1415686309337616,0.1531631022691726,0.5475038766302179,0.5284418776609577,0.537860407644204,0.2496559357531371,0.2189432802792008,0.2301025633441789,0.8346,0.8346,0.8293,0.7958,0.88,0.4,0.0,0.0,0.0,0.0,0.6503,0.6503,0.6626,0.6972,0.84,0.2,0.0,0.0,0.0,0.0,9k1g-assembly1,0.8114,monomer,8h2i-assembly1,0.5746,heteromultimer,3imh-assembly2,0.5092,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1250.5659999999996,1363.8219999999988,2614.386,0.478340229790092,0.5216605352078839,1044.609999999997,1020.8899999999958,2065.489999999998,0.5057443996339842,0.4942604418322029,1458.130000000001,1579.8899999999994,3038.020000000004,0.4799606322539019,0.5200393677460969,0.6612709999999999,0.50284,0.93883
8twq-8twq,homodimer,1,0.487321,0.597261,0.537829,0.4993974566459656,0.4157801270484924,0.4483146429061889,0.5046908577887097,0.4196997711553354,0.453483191615783,0.5004561368745144,0.416564055869861,0.4493483526481078,0.6848,0.6848,0.6674,0.7805,1.0,0.0,0.0,0.0,0.0,0.0,0.2588,0.2588,0.2591,0.1463,0.0,0.0,0.0,0.0,0.0,0.0,9tay-assembly1,0.4176,heteromultimer,9tay-assembly1,0.4176,heteromultimer,3epu-assembly1,0.3557,117,129,121.0,119.0,122,76,95.0,0.94434255,1200.03,2340.222,1282.0020000000004,3622.222,0.6460735979186254,0.3539269542286476,2150.329999999998,1117.7300000000014,3312.5999999999985,0.6491366298375896,0.3374177383324283,2582.5,1525.1800000000003,4103.119999999999,0.6293990914231123,0.3717122579890426,0.6771550000000002,0.40192,0.96991
8qps-8qps,homodimer,1,0.911394,0.917072,0.914204,0.9203534722328186,0.9164875149726868,0.91813063621521,0.9236983825454282,0.920254078455024,0.9219452061336094,0.9210224542953406,0.9172408276691544,0.91889355019889,0.6748,0.6748,0.6748,0.6739,0.6788,0.6539,0.6138,0.4147,0.3708,1.0,0.596,0.596,0.596,0.5976,0.6088,0.5928,0.5695,0.4147,0.3708,1.0,1ub3-assembly1,0.9395,homomultimer,1ub3-assembly1,0.9395,homomultimer,1ub3-assembly1,0.9395,96,98,98.0,96.0,98,66,99.0,0.8554248,1814.75,1825.766,808.9799999999996,2634.746,0.692957119965264,0.3070428800347356,1814.869999999999,784.7299999999996,2622.329999999998,0.692082994893854,0.2992491410310678,1837.59,823.7400000000016,2640.0999999999985,0.6960304533919174,0.3120109086777023,0.9948780000000002,0.99,0.99761
8vva-8vva,homodimer,1,0.0,0.45797,0.158473,0.7087128162384033,0.1389162540435791,0.3613377034664154,0.661732498373027,0.4993624871257064,0.5630365040598557,0.6993167526653281,0.2110055006600045,0.4016774635851036,0.8328,0.8328,0.8295,0.8427,0.963,0.5,0.0,0.0,0.0,0.0,0.3489,0.3489,0.3558,0.3529,0.1852,0.5,0.0,0.0,0.0,0.0,4rt1-assembly2,0.5204,homomultimer,4rt1-assembly2,0.5204,homomultimer,4rt1-assembly2,0.5204,6,221,74.0,22.0,143,73,89.0,1.296161,998.86,1181.294,799.4519999999999,1980.75,0.5963872270604569,0.4036107535024611,501.2099999999991,252.9199999999992,827.9500000000007,0.6053626426716573,0.3054773838999927,2194.9,1544.17,3739.08,0.5870160574258909,0.4129812681194305,0.578311,0.44402,0.85389
8u0g-8u0g,homodimer,1,0.716781,0.773149,0.750496,0.8673895597457886,0.8411229252815247,0.8541407704353332,0.8657600623208322,0.837048888573817,0.8490391855683761,0.8670636602607974,0.8403081179399832,0.853120453461942,0.9107,0.9107,0.9028,0.8571,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.4286,0.4306,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,2q7r-assembly1,0.3442,homomultimer,2q7r-assembly1,0.3442,homomultimer,2q7r-assembly1,0.3442,135,156,145.0,142.0,144,92,98.0,0.9051213,1034.62,3201.5940000000005,1024.2019999999998,4225.795999999999,0.7576309883392387,0.2423690116607617,3175.1800000000003,968.8600000000006,4155.649999999998,0.7640633835862024,0.2331428296415725,3233.3300000000017,1097.369999999999,4330.689999999999,0.7466085081130265,0.2533938009878332,0.986634,0.9661,0.99785
8woj-8woj,homodimer,1,0.0,0.409525,0.225851,0.6838507652282715,0.1313218474388122,0.5231561303138733,0.6314344466493564,0.4861053563824785,0.5527166080542573,0.6733675015124885,0.2022785492275455,0.5290682258619501,0.9538,0.9538,0.9538,0.8571,0.75,0.8571,0.0,0.0,0.0,0.0,0.1385,0.1385,0.1385,0.2857,0.4167,0.7143,0.0,0.0,0.0,0.0,8jnt-assembly1,0.8166,monomer,7z21-assembly1,0.5164,heteromultimer,6us7-assembly1,0.5134,47,110,58.0,3.0,69,54,91.0,1.6596128,947.06,1610.394,607.2119999999999,2217.5999999999995,0.7261877705627707,0.2738149350649351,445.9800000000005,552.3499999999995,998.3199999999996,0.4467305072521843,0.5532795095760874,2070.0999999999995,699.9699999999993,2770.0599999999995,0.7473123325848537,0.2526912774452537,0.608433,0.42668,0.93577
8scd-8scd,homodimer,1,0.843425,0.862578,0.855078,0.9075292348861694,0.8979647755622864,0.9043882608413696,0.91762786074638,0.9076215361609294,0.9130693406596792,0.9094211200160972,0.8998961276820151,0.9061244768050316,0.735,0.735,0.735,0.7302,0.7279,0.7385,0.8518,0.8897,0.8581,1.0,0.6817,0.6817,0.6817,0.676,0.7078,0.7142,0.8464,0.8897,0.8581,1.0,7s2k-assembly1,0.9388,homomultimer,7s2k-assembly1,0.9388,homomultimer,7s2k-assembly1,0.9388,62,71,67.0,63.0,69,52,98.0,0.91528493,1517.4,1689.8200000000002,440.8400000000005,2130.655999999999,0.793098463571783,0.2069034137842996,1661.7299999999996,416.9300000000003,2100.7700000000004,0.7910099630135613,0.1984653246190683,1718.5699999999997,475.4300000000003,2164.529999999999,0.7939691295569942,0.2196458353545576,0.989464,0.98301,0.9984
8s2f-8s2f,homodimer,1,0.0,0.014926,0.002985,0.3809371590614319,0.0961248353123664,0.1932981774210929,0.6430364379546522,0.4897798093464952,0.54099488160771,0.4333570148400759,0.1748558301191922,0.2628375182584164,0.6285,0.6285,0.6285,0.6323,0.598,0.5414,0.8182,0.0,0.0,0.0,0.2306,0.2306,0.2306,0.2171,0.2004,0.1842,0.1818,0.0,0.0,0.0,3tul-assembly4,0.6618,monomer,3tul-assembly5,0.6618,homomultimer,3tul-assembly5,0.6618,28,28,6.0,0.0,28,28,82.0,9.803408,108.7,861.5279999999999,775.3220000000005,1636.8520000000003,0.5263322523966735,0.4736665257457609,647.4400000000005,508.6000000000004,1156.0300000000025,0.560054669861508,0.4399539804330331,1188.1000000000004,1097.2600000000002,2084.6399999999994,0.5699305395655848,0.5263546703507562,0.6312439999999999,0.5471,0.84799
8srt-8srt,homodimer,1,0.890249,0.896465,0.893411,0.9279032349586488,0.9219834804534912,0.9243868470191956,0.9395767300236118,0.9352489553198022,0.9367488158988916,0.9302379339716412,0.92463663550936,0.9268592407951348,0.8883,0.8883,0.8883,0.9187,0.927,0.9267,0.9265,0.9253,0.9528,1.0,0.5406,0.5406,0.5406,0.5489,0.5489,0.5475,0.5461,0.5389,0.7795,0.64,3tbh-assembly1,0.9418,heteromultimer,3tbh-assembly1,0.9418,heteromultimer,3x43-assembly1,0.94,146,179,160.0,156.0,156,117,99.0,0.8025728,1083.03,3250.479999999999,2426.306,5676.783999999999,0.5725918055011429,0.4274085468110113,3207.4300000000003,2339.379999999999,5546.799999999999,0.5782487199826929,0.421753082858585,3345.6399999999994,2475.029999999999,5820.68,0.57478507665771,0.4252132053299612,0.999149,0.99844,0.99969
8wmy-8wmy,homodimer,1,0.847092,0.859682,0.852214,0.9134341478347778,0.9056363701820374,0.9089430570602416,0.9296616168100468,0.924083076619886,0.9266300066921052,0.916626778029555,0.9094224750346874,0.9124804469866146,0.7984,0.7984,0.7984,0.828,0.8148,0.8667,1.0,1.0,1.0,1.0,0.332,0.332,0.332,0.3925,0.8148,0.8667,1.0,1.0,1.0,1.0,2o08-assembly1,0.9081,homomultimer,2o08-assembly1,0.9081,homomultimer,2o08-assembly1,0.9081,61,71,64.0,63.0,63,40,99.0,0.85069907,899.41,1034.716,490.20799999999946,1524.9240000000004,0.6785361106520715,0.3214638893479277,1004.5100000000002,477.3500000000004,1495.3600000000006,0.6717512839717525,0.3192207896426279,1067.4800000000014,499.4099999999981,1559.8700000000026,0.6843390795386792,0.3201612954925713,0.998596,0.99779,0.99962
8vwr-8vwr,homodimer,1,0.82818,0.893066,0.869963,0.9363503456115724,0.8973537683486938,0.9224205374717712,0.9425987258440988,0.9185689106865922,0.9336003053968926,0.9376000216580777,0.9015967968162736,0.9246564910567956,0.9847,0.9847,0.9847,0.9845,0.9871,0.9847,1.0,1.0,1.0,0.0,0.6902,0.6902,0.6902,0.6925,0.9095,0.8929,0.5789,0.4286,1.0,0.0,2c2i-assembly1,0.8291,homomultimer,2c2i-assembly1,0.8291,homomultimer,2c2i-assembly1,0.8291,69,109,79.0,71.0,104,78,99.0,0.8448623,1605.01,1436.8800000000006,1024.008,2460.8940000000007,0.5838853684880373,0.4161121933736275,1292.1800000000003,912.6399999999994,2240.8500000000004,0.5766472543900752,0.4072740254814018,1723.8700000000017,1213.7200000000012,2937.5999999999985,0.5868293845315913,0.4131672113289766,0.989653,0.96851,0.99965
8rg5-8rg5,homodimer,1,0.0,0.0,0.0,0.3829159736633301,0.1138647943735122,0.2043966993689537,0.6534980762510281,0.5305561349668061,0.571965959552742,0.4370323941808697,0.197203062492171,0.2779105514057113,0.5418,0.5418,0.5409,0.5322,0.4509,0.4322,0.28,0.2308,0.3,0.75,0.3816,0.3816,0.3823,0.3848,0.3347,0.3949,0.26,0.2308,0.3,0.75,9f9v-assembly1,0.929,monomer,9jof-assembly1,0.9036,homomultimer,9jof-assembly1,0.9036,39,39,8.0,0.0,39,38,85.0,11.974621,255.63,988.2340000000004,1338.6260000000002,2326.855999999999,0.4247078461236969,0.5752938729341226,651.4200000000001,985.460000000001,1636.880000000001,0.3979644201163186,0.6020355798836814,1459.9500000000007,1946.289999999999,3406.239999999998,0.4286104326177843,0.5713895673822162,0.816524,0.7169,0.97742
8i6i-8i6i,homodimer,1,0.868417,0.900662,0.888686,0.9348092079162598,0.9158791303634644,0.9275282382965088,0.9486191240033433,0.9398526563869468,0.9453623884518094,0.9375205199745203,0.920673835568161,0.931095068327569,0.6667,0.6667,0.6667,0.6667,0.6933,0.6945,0.7654,0.742,0.769,0.9224,0.4557,0.4557,0.4557,0.4557,0.4702,0.4686,0.5248,0.7407,0.7671,0.9224,2bxr-assembly1,0.945,monomer,9h5z-assembly1,0.9446,homomultimer,9h5z-assembly1,0.9446,41,66,54.0,50.0,55,52,99.0,1.0833194,988.81,1241.61,889.582,2131.19,0.5825900083990635,0.4174109300437783,1199.2700000000004,807.2299999999996,2037.599999999995,0.5885698861405592,0.3961670592854346,1287.5899999999983,938.67,2216.09,0.5810188214377567,0.4235703423597417,0.998206,0.99524,0.99932
8yzg-8yzg,homodimer,1,0.725541,0.746656,0.738074,0.8696070313453674,0.857589840888977,0.8644095540046692,0.8746588668849795,0.8634275505376776,0.869671521476817,0.8706173984532899,0.8587573828187172,0.8654619474990989,0.883,0.883,0.8882,0.8704,1.0,1.0,1.0,1.0,1.0,1.0,0.3041,0.3041,0.3059,0.4444,0.3333,0.3333,0.3333,0.3333,0.2,0.0,6l8e-assembly2,0.9024,heteromultimer,6l8e-assembly2,0.9024,heteromultimer,3hs2-assembly1,0.8344,86,98,94.0,88.0,98,64,99.0,0.8307448,1556.19,1972.668,592.2439999999999,2564.9120000000003,0.7690977312282058,0.230902268771794,1937.5700000000008,555.5099999999998,2493.08,0.7771792321144931,0.222820767885507,2001.33,672.8200000000002,2645.959999999999,0.7563719784123722,0.2542819997278872,0.997723,0.99528,0.99922
8tka-8tka,homodimer,1,0.745893,0.770406,0.758446,0.864115297794342,0.8503117561340332,0.8565259099006652,0.889778405171496,0.8747746835195658,0.8843541205297102,0.8692479192697729,0.8559981801121164,0.8620915520264744,0.7704,0.7704,0.7652,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3481,0.3481,0.3561,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9evw-assembly1,0.866,homomultimer,9evw-assembly1,0.866,homomultimer,9evw-assembly1,0.866,230,277,253.0,246.0,254,151,96.0,1.2729161,1301.39,4283.022,2563.667999999999,6846.69,0.6255609644952524,0.3744390355047474,4238.379999999997,2489.209999999999,6732.209999999999,0.6295674080279727,0.3697463388694053,4320.5,2633.269999999997,6953.769999999997,0.6213176449609351,0.3786823550390648,0.9877939999999998,0.97445,0.99589
8u0z-8u0z,homodimer,1,0.767815,0.867471,0.834016,0.9189403057098388,0.8700987696647644,0.9016103744506836,0.9405147728859028,0.9122656960957573,0.930309077547068,0.9232551991450516,0.8785321549509629,0.9073501150699604,0.9532,0.9532,0.9532,0.9546,0.9575,0.9667,0.9775,0.9949,1.0,1.0,0.9087,0.9087,0.9087,0.9098,0.9195,0.9259,0.9678,0.9949,1.0,1.0,3gdt-assembly1,0.9036,homomultimer,3gdt-assembly1,0.9036,homomultimer,3gdt-assembly1,0.9036,111,151,128.0,119.0,132,94,98.0,0.9981855,1014.97,2346.8319999999994,1099.8499999999997,3446.682,0.6808960037508536,0.3191039962491462,2311.9,1009.369999999999,3321.279999999999,0.6960870507756047,0.3039099383370265,2382.539999999999,1194.0499999999993,3542.2400000000016,0.6726082930574998,0.3370889606576626,0.99801,0.99699,0.99959
8puj-8puj,homodimer,1,0.0,0.52305,0.141845,0.720664381980896,0.258601427078247,0.4681650280952453,0.8428472274818215,0.6022081578878297,0.7111481652108675,0.7451009510810811,0.3273227732401635,0.5167616555183698,0.8366,0.8366,0.8366,0.8364,0.8395,0.8366,0.8351,0.8448,0.5,0.0,0.0414,0.0414,0.0414,0.0414,0.0417,0.0384,0.0241,0.0102,0.0,0.0,8ptf-assembly1,0.8415,monomer,9rss-assembly1,0.8057,heteromultimer,5yzv-assembly1,0.7569,4,113,52.0,6.0,74,67,88.0,4.1399913,626.39,1430.103999999999,981.33,2411.434,0.5930512715670423,0.4069487284329573,705.619999999999,542.1600000000017,1247.7799999999988,0.5655003285835641,0.4344996714164373,1736.199999999999,1188.3899999999994,2902.540000000001,0.5981657444858636,0.4094310500458216,0.83186,0.638,0.99601
8xh6-8xh6,homodimer,1,0.0,0.0,0.0,0.2476314008235931,0.1921116709709167,0.2163794577121734,0.4143723887206006,0.3413455965880868,0.3754090793682868,0.2809795984029947,0.2263538816990324,0.2481853820433961,0.8219,0.8219,0.8219,0.8281,0.7167,0.5,0.0,0.0,0.0,0.0,0.3425,0.3425,0.3425,0.3594,0.35,0.1364,0.0,0.0,0.0,0.0,3w8i-assembly1,0.5816,heteromultimer,3w8i-assembly1,0.5816,heteromultimer,6w6x-assembly3,0.5587,6,6,1.0,0.0,6,9,62.0,14.572891,101.49,2995.2960000000007,334.54399999999987,3329.838000000002,0.8995320493069029,0.1004685513229171,2685.4400000000005,150.3800000000001,2835.8300000000017,0.9469679071030348,0.0530285665924967,3260.930000000002,566.3600000000006,3633.5300000000007,0.8974550918803482,0.1558704620575584,0.710205,0.50763,0.8827
8qij-8qij,homodimer,1,0.641205,0.818761,0.758186,0.8851824402809143,0.8014312982559204,0.8537173867225647,0.907694500776692,0.8521065023401346,0.8840110830157855,0.88968485238007,0.8115663390727633,0.8597761259812089,0.8627,0.8627,0.8643,0.5725,0.5447,0.5333,0.5333,0.4955,0.6667,0.6667,0.4445,0.4445,0.451,0.3551,0.3496,0.3333,0.3333,0.2793,0.2667,0.6667,5jy9-assembly2,0.9134,monomer,2fn0-assembly1,0.91,homomultimer,2fn0-assembly1,0.91,38,46,42.0,40.0,44,34,98.0,1.2483877,1264.2,1020.3979999999996,330.37800000000027,1350.7780000000027,0.7554150274878607,0.2445834918839362,953.0499999999992,309.3199999999997,1298.4700000000012,0.7339792216993835,0.2382188267730478,1062.2800000000025,345.40999999999985,1392.260000000002,0.7629896714694101,0.2480930286009792,0.9799520000000002,0.95819,0.99488
8txl-8txl,homodimer,1,0.806143,0.846485,0.826327,0.7169716358184814,0.6794557571411133,0.7044248223304749,0.7209059883689977,0.6853699797228678,0.708321942034244,0.7177585063285847,0.6806386016574643,0.7052042462712288,0.8346,0.8346,0.8346,0.8361,0.8718,0.9218,0.9775,1.0,0.0,0.0,0.5136,0.5136,0.5136,0.4947,0.4989,0.8605,0.9775,1.0,0.0,0.0,7en7-assembly1,0.7534,homomultimer,7en7-assembly1,0.7534,homomultimer,7en7-assembly1,0.7534,113,154,132.0,128.0,133,94,99.0,0.96507806,1846.26,2681.5820000000003,1561.3439999999996,4242.920000000001,0.6320133304422425,0.3679880836782214,2604.960000000001,1464.7700000000004,4165.310000000001,0.6253940282956131,0.3516593002681673,2746.4,1700.41,4365.120000000003,0.629169415731984,0.389544846418884,0.968961,0.91958,0.99447
8tlu-8tlu,homodimer,1,0.7821,0.826797,0.805832,0.8827875256538391,0.8556526899337769,0.8741570949554444,0.8953607829784175,0.8779391618944461,0.8892573019076394,0.8853021771187549,0.8601099843259107,0.8771771363458833,0.6449,0.6449,0.6501,0.5678,0.9444,0.9412,0.9412,0.9412,1.0,1.0,0.3376,0.3376,0.3416,0.271,0.6111,0.5882,0.5882,0.5882,0.4,0.25,9zno-assembly1,0.9287,homomultimer,9zno-assembly1,0.9287,homomultimer,9zno-assembly1,0.9287,56,71,60.0,56.0,58,50,98.0,1.058161,3025.36,1998.6399999999987,704.3119999999996,2702.9559999999983,0.73942750085462,0.2605710192840726,1879.109999999997,695.1499999999996,2585.9199999999946,0.7266698119044676,0.2688211545600796,2108.289999999997,714.5299999999988,2822.8300000000017,0.7468710478491428,0.2531254096066707,0.998233,0.99641,0.99938
8ted-8ted,homodimer,1,0.791404,0.811898,0.80493,0.8818045854568481,0.8724231719970703,0.8787785172462463,0.9003199044815022,0.8916991544944964,0.8969729360450639,0.8852225006411736,0.8762783684965556,0.88241740100601,0.5375,0.5375,0.5375,0.5269,0.4855,0.4725,0.0,0.0,0.0,0.0,0.3789,0.3789,0.3789,0.3646,0.3092,0.2868,0.0,0.0,0.0,0.0,9of3-assembly4,0.5773,homomultimer,9of3-assembly4,0.5773,homomultimer,9of3-assembly4,0.5773,119,203,161.0,149.0,170,158,93.0,1.5034528,764.36,3731.998,2754.2580000000003,6486.249999999998,0.5753706687222973,0.4246302563114282,3666.310000000001,2638.3099999999977,6322.660000000004,0.5798682832858321,0.4172784872189863,3879.359999999997,2865.8099999999977,6745.149999999994,0.575133243886348,0.4248697212070895,0.997486,0.99423,0.99944
8x6k-8x6k,homodimer,1,0.861189,0.893954,0.875358,0.9375051259994508,0.9189863204956056,0.9271812200546264,0.9483812269471512,0.9338191668409644,0.940503949448409,0.9396803461889908,0.9219528897646774,0.929845765933383,0.8516,0.8516,0.8513,0.8359,0.9024,0.9467,0.9226,1.0,1.0,0.0,0.6263,0.6263,0.6253,0.6611,0.7365,0.6467,0.8512,1.0,1.0,0.0,2o3a-assembly1,0.8898,homomultimer,2o3a-assembly1,0.8898,homomultimer,2o3a-assembly1,0.8898,84,119,102.0,93.0,110,76,99.0,0.91388303,1166.11,1732.1359999999995,1110.786,2842.9200000000005,0.6092805988209304,0.3907201046811024,1714.6999999999998,1039.5499999999993,2787.619999999999,0.6151125332721105,0.3729166816137061,1760.499999999999,1184.5999999999997,2945.0999999999985,0.597772571389766,0.402227428610234,0.998576,0.99725,0.99981
8udb-8udb,homodimer,1,0.894753,0.90765,0.902234,0.9432381391525269,0.9357155561447144,0.9399913191795348,0.9532743057727902,0.9475504306741592,0.9507689472093168,0.9452453724765796,0.9380825310506036,0.9421468447854912,0.9584,0.9584,0.9584,0.9584,0.9584,0.9607,0.9607,0.9601,0.9736,1.0,0.9307,0.9307,0.9307,0.9307,0.9307,0.9327,0.9327,0.9316,0.9654,0.9714,2c4j-assembly2,0.9477,homomultimer,2c4j-assembly2,0.9477,homomultimer,2c4j-assembly2,0.9477,65,95,81.0,77.0,85,66,99.0,0.87143826,1527.05,1669.36,1061.4900000000002,2730.8539999999985,0.6112959535734979,0.3887025816832393,1631.2299999999996,1019.7700000000004,2666.0200000000004,0.6118596259592949,0.3825065078281484,1714.6400000000012,1081.5599999999995,2794.789999999997,0.6135130009768186,0.3869915092010493,0.998262,0.99679,0.99984
