ID,category,correct_result,min_ipsae,max_ipsae,avg_ipsae,max_iptm,min_iptm,avg_iptm,max_ptm,min_ptm,avg_ptm,max_rc,min_rc,avg_rc,multimer_frac_tm0.0,multimer_frac_tm0.1,multimer_frac_tm0.2,multimer_frac_tm0.3,multimer_frac_tm0.4,multimer_frac_tm0.5,multimer_frac_tm0.6,multimer_frac_tm0.7,multimer_frac_tm0.8,multimer_frac_tm0.9,hm_frac_tm0.0,hm_frac_tm0.1,hm_frac_tm0.2,hm_frac_tm0.3,hm_frac_tm0.4,hm_frac_tm0.5,hm_frac_tm0.6,hm_frac_tm0.7,hm_frac_tm0.8,hm_frac_tm0.9,highest_match_all_hits,highest_tm_all_hits,stoich_all_hits,highest_match_multimers,highest_tm_multimers,stoich_multimers,highest_match_homomultimers,highest_tm_homomultimers,num_contacts_with_max_n_models,num_unique_contacts,mean_contacts_across_predictions,min_contacts_across_predictions,best_num_residue_contacts,best_if_residues,best_plddt_max,best_pae_min,best_contact_score_max,buried_apolar_area_mean,buried_polar_area_mean,total_interaction_area_mean,fraction_buried_apolar_area_mean,fraction_buried_polar_area_mean,buried_apolar_area_min,buried_polar_area_min,total_interaction_area_min,fraction_buried_apolar_area_min,fraction_buried_polar_area_min,buried_apolar_area_max,buried_polar_area_max,total_interaction_area_max,fraction_buried_apolar_area_max,fraction_buried_polar_area_max,structural_consensus_mean,structural_consensus_min,structural_consensus_max
7vgc_A-8uvv_A,hard_negative,0,0.0,0.0,0.0,0.3351885676383972,0.1573383212089538,0.2173716604709625,0.6879720425623541,0.6075376395918723,0.6390709638887326,0.4057452626231885,0.2473781848855376,0.3017115211545165,0.5841,0.5841,0.5838,0.503,0.4994,0.5056,0.5149,0.495,0.3333,0.3224,0.3225,0.3225,0.3225,0.366,0.3704,0.3786,0.372,0.3538,0.058,0.0066,8uvv-assembly1,0.9882,monomer,1e8n-assembly1,0.936,heteromultimer,5o3x-assembly1,0.9277,3,3,1.0,0.0,3,4,76.0,13.887055,48.21,1100.759999999999,1131.415999999998,2232.172,0.4931340416419519,0.5068677503346508,882.5900000000001,941.6399999999994,1828.409999999996,0.4827090204057088,0.515004840271056,1486.3099999999977,1430.979999999996,2917.300000000003,0.509481369759708,0.4905152024131884,0.857306,0.7426,0.98475
7xpc_A-7xpc_B,heterodimer,1,0.0,0.011666,0.002333,0.3127561509609222,0.167510524392128,0.2430226653814315,0.8033499856268737,0.7725439761137154,0.788248475868282,0.4108749178941125,0.2885172147364455,0.3520678274788017,0.8211,0.8211,0.821,0.8066,0.822,0.8919,0.8852,0.9259,0.0,0.0,0.3276,0.3276,0.3275,0.4352,0.7277,0.8829,0.8852,0.9259,0.0,0.0,6ckg-assembly1,0.8149,monomer,5xmb-assembly2,0.7243,homomultimer,5xmb-assembly2,0.7243,24,24,5.0,0.0,20,19,67.0,12.286585,218.26,1003.1800000000004,895.1779999999999,1898.364,0.5284444922048671,0.4715523471789393,653.9899999999998,757.5299999999988,1411.5300000000025,0.4633199436072904,0.5366729718815736,1188.6900000000005,1030.6499999999996,2219.34,0.5356051799183543,0.4643948200816457,0.8627740000000002,0.83018,0.92121
7y6b_A-7y6b_B,heterodimer,1,0.723262,0.793262,0.773852,0.8894225358963013,0.8641288876533508,0.8799965858459473,0.8784193066331094,0.8406752318549744,0.8672084206825147,0.8864756449295769,0.8594381564936756,0.8774389528132609,0.7738,0.7738,0.7738,0.7703,0.7637,0.8276,0.9342,0.875,1.0,1.0,0.3126,0.3126,0.3126,0.3153,0.3184,0.3716,0.5526,0.125,0.0,0.0,7y6c-assembly1,0.9292,heteromultimer,7y6c-assembly1,0.9292,heteromultimer,7s5c-assembly1,0.7005,62,76,68.0,66.0,69,49,99.0,0.8703644,1739.02,1458.926,616.0079999999998,2074.9280000000003,0.7031212649306384,0.2968816267359637,1440.84,582.3299999999999,2023.17,0.7121695161553404,0.2878304838446596,1493.3000000000002,653.7199999999993,2147.01,0.6955254050982529,0.3044792525419068,0.987142,0.97968,0.99558
7y54_A-9jwt_A,hard_negative,0,0.0,0.0,0.0,0.2052107602357864,0.1128584817051887,0.1671184375882148,0.7104586684765245,0.6425827507407064,0.6738739547271835,0.2952849175145834,0.2323785190594559,0.2684695410160086,0.6505,0.6505,0.6505,0.6505,0.6505,0.6037,0.4615,0.4667,0.3511,0.0714,0.2353,0.2353,0.2353,0.2353,0.2353,0.1848,0.2212,0.2366,0.2443,0.0714,9jwt-assembly1,0.9749,monomer,7y95-assembly1,0.9007,homomultimer,7y95-assembly1,0.9007,1,1,0.0,0.0,1,2,69.0,14.786317,12.19,632.5160000000003,540.7839999999997,1173.2960000000014,0.5390932893319329,0.4609101198674494,533.4800000000014,448.4199999999992,1015.760000000002,0.5252028038119244,0.441462550208709,826.6700000000001,592.3900000000003,1417.800000000003,0.5830653124559164,0.4178233883481443,0.8504659999999999,0.73683,0.95669
7y6b_A-8oys_A,hard_negative,0,0.0,0.014845,0.005603,0.3307745456695556,0.1848396807909011,0.2434428006410599,0.7421360728349726,0.6671754741086403,0.7012650552997903,0.413046851102639,0.281306839454449,0.335007251572806,0.7977,0.7977,0.7977,0.7341,0.7164,0.6961,0.5676,0.2667,0.0,0.0,0.6334,0.6334,0.6334,0.5222,0.511,0.5088,0.4054,0.1333,0.0,0.0,8oys-assembly1,0.9528,monomer,2uwj-assembly1,0.7663,heteromultimer,2q1k-assembly2,0.7552,2,135,37.0,26.0,49,41,81.0,8.853373,166.65,910.8760000000002,749.7119999999999,1660.5880000000002,0.5485261847008409,0.451473815299159,661.5199999999995,581.1199999999999,1609.2699999999986,0.4110683726161552,0.3611078315012399,1133.5600000000004,947.75,1725.4900000000016,0.656949620107911,0.549264266961848,0.788273,0.74677,0.98207
7y54_A-9m3b_A,hard_negative,0,0.0,0.013306,0.009348,0.2825953364372253,0.2446998059749603,0.2618984043598175,0.7785112198878849,0.766922289556365,0.7718214489821051,0.3817785131273573,0.3500479202272032,0.3638830132842751,0.8539,0.8539,0.8539,0.8543,0.8477,0.8523,0.7557,0.6083,0.96,1.0,0.4264,0.4264,0.4264,0.4281,0.4223,0.4193,0.4912,0.1667,0.24,0.0,9m3b-assembly1,0.9813,heteromultimer,9m3b-assembly1,0.9813,heteromultimer,4wvr-assembly1,0.8194,1,21,8.0,4.0,11,12,76.0,11.505808,99.92,1131.3879999999997,833.8580000000005,1965.248000000001,0.575697316572768,0.4243016657439672,912.7199999999992,766.4699999999993,1679.1800000000003,0.543551018949725,0.456454936337974,1274.6099999999988,898.3099999999995,2155.7599999999984,0.5912578394626488,0.41670223030393,0.873156,0.82969,0.97921
7yh8_A-7osw_A,hard_negative,0,0.013647,0.017535,0.014745,0.1687725633382797,0.1517330408096313,0.1613093703985214,0.5629769978608661,0.5476982432726832,0.5554506180312011,0.247613450242797,0.2309260813022417,0.2401376199250573,0.7914,0.7914,0.7914,0.7836,0.7881,0.6667,0.52,1.0,1.0,0.0,0.1367,0.1367,0.1367,0.1269,0.0763,0.0833,0.16,0.0,0.0,0.0,9lp2-assembly1,0.803,heteromultimer,9lp2-assembly1,0.803,heteromultimer,9jm3-assembly2,0.6745,3,62,14.0,5.0,25,23,73.0,8.985066,181.83,1115.52,678.242,1793.7619999999995,0.6218885225576193,0.3781114774423809,1038.36,570.7799999999997,1724.0099999999993,0.6022934901769714,0.3310769659108705,1191.8799999999997,836.44,1902.14,0.6265995142313394,0.4397362970128383,0.702957,0.59727,0.86364
7yk3_A-7yk3_B,heterodimer,1,0.82868,0.842845,0.834948,0.890861988067627,0.8766320943832397,0.8855700612068176,0.8985805088432708,0.8918740891076253,0.8948777284602644,0.8924056922227558,0.8799770466924577,0.887431594657507,0.8875,0.8875,0.8866,0.5263,0.25,0.0,0.0,0.0,0.0,0.0,0.1688,0.1688,0.1649,0.4474,0.25,0.0,0.0,0.0,0.0,0.0,7omz-assembly1,0.8651,monomer,3elk-assembly1,0.4853,homomultimer,3elk-assembly1,0.4853,64,78,69.0,66.0,71,56,98.0,0.97184247,1359.84,1280.8019999999997,922.1759999999998,2202.9799999999987,0.5813952010458563,0.4186038910929742,1248.8899999999994,910.1999999999988,2168.82,0.575838474377772,0.4196752150939216,1301.4599999999991,948.9699999999992,2227.709999999999,0.5842142828285547,0.4259845312002009,0.971626,0.95552,0.99839
7ypl_A-7t03_A,hard_negative,0,0.0,0.340373,0.072836,0.6396305561065674,0.1498762369155883,0.2591139197349548,0.7856342023809342,0.5428097170580979,0.5975260555380006,0.6688312853614408,0.2284629329440902,0.326796346895564,0.5452,0.5452,0.5452,0.5414,0.5367,0.4702,0.3824,0.4764,0.56,0.0,0.1057,0.1057,0.1057,0.1066,0.1007,0.1013,0.1034,0.1321,0.09,0.0,7t2y-assembly2,0.9717,monomer,4je4-assembly1,0.8782,heteromultimer,4lsd-assembly4,0.8275,1,64,23.0,10.0,31,25,92.0,2.4561958,468.48,454.124,598.1680000000002,1052.2940000000006,0.4315562000733632,0.568441899317111,370.2399999999998,512.3200000000006,964.880000000001,0.3837161097753082,0.5309675814609072,520.0199999999995,695.4300000000003,1183.8600000000006,0.4392580203740301,0.5874258780599056,0.6859439999999999,0.59193,0.90974
7y8u_A-7y8u_B,heterodimer,1,0.0,0.023544,0.004709,0.4117359519004822,0.1671678125858307,0.2583710283041,0.5088233540695406,0.3452319679210188,0.4297718473143314,0.4311534323342939,0.2029247080792904,0.2926511921061463,0.9154,0.9154,0.9087,0.9008,0.9081,0.9864,0.5,0.0,0.0,0.0,0.1564,0.1564,0.1689,0.1123,0.1003,0.0588,0.5,0.0,0.0,0.0,3d3y-assembly1,0.6142,monomer,3eoq-assembly1,0.6131,homomultimer,3eoq-assembly1,0.6131,2,44,9.0,0.0,36,33,80.0,8.004768,305.22,2532.4320000000007,1506.5119999999988,4038.941999999998,0.6270038044616639,0.3729966907175194,1830.1500000000008,1061.1799999999969,2891.3299999999945,0.6329785946260043,0.3670214053739969,3383.4400000000023,2063.98,5447.43,0.6211075681559932,0.3788905961159665,0.5198950000000001,0.3353,0.7647
7ypl_A-8qrx_A,hard_negative,0,0.0,0.223751,0.091427,0.4724790453910827,0.1472605764865875,0.3278338074684143,0.6469546730241809,0.4412409095685321,0.5675494222882748,0.5073741709177024,0.2060566431029764,0.3757769304323864,0.6313,0.6313,0.6313,0.6244,0.6273,0.6102,0.572,0.5374,0.641,0.0,0.1107,0.1107,0.1107,0.1093,0.1011,0.0949,0.107,0.1317,0.0641,0.0,7t0r-assembly1,0.8641,heteromultimer,7t0r-assembly1,0.8641,heteromultimer,3b83-assembly1,0.8107,2,104,26.0,13.0,43,40,83.0,4.547323,475.66,603.3620000000003,467.02800000000025,1070.3879999999997,0.5636853178473604,0.436316550633976,444.8900000000003,264.7000000000007,838.3700000000008,0.5306606868089268,0.315731717499434,702.2600000000002,881.1100000000006,1578.2199999999991,0.4449696493518017,0.5582935205484666,0.6155489999999999,0.52838,0.85865
7yn3_A-7yn3_B,heterodimer,1,0.0,0.0,0.0,0.3003240823745727,0.1789623349905014,0.2258282512426376,0.6718932264667103,0.5129701291661892,0.5998705169318187,0.3742469788366025,0.2457638938256389,0.3006367043804739,0.7896,0.7896,0.7853,0.8167,0.8171,0.8312,0.838,0.866,1.0,1.0,0.1182,0.1182,0.1191,0.0926,0.0716,0.0662,0.067,0.0948,0.0,0.0,9dks-assembly1,0.9298,heteromultimer,9dks-assembly1,0.9298,heteromultimer,4bpg-assembly1,0.7879,3,3,1.0,0.0,3,5,69.0,13.950232,7.22,660.3620000000003,553.836,1214.1980000000003,0.5438668157911644,0.4561331842088357,437.6100000000006,388.4099999999999,826.0299999999988,0.5297749476411283,0.4702129462610321,922.0700000000016,638.7000000000007,1533.9000000000017,0.6011278440576313,0.4163895951496187,0.628893,0.52191,0.79147
7ypl_A-9gvh_B,hard_negative,0,0.0,0.013064,0.002613,0.206585019826889,0.1292267143726349,0.1535159349441528,0.5662762336111186,0.5037157652952083,0.5379083078514628,0.2785232625837349,0.2097478383117964,0.2303944095256148,0.6803,0.6803,0.6803,0.6794,0.625,0.552,0.4631,0.5052,0.6067,0.0,0.1228,0.1228,0.1228,0.1206,0.1098,0.1015,0.123,0.1198,0.0787,0.0,6o02-assembly1,0.8811,heteromultimer,6o02-assembly1,0.8811,heteromultimer,3b83-assembly1,0.8268,11,80,18.0,1.0,36,33,69.0,8.9083,138.54,1146.486,815.5719999999998,1962.058,0.5843282920280642,0.4156717079719354,739.5899999999992,624.4200000000001,1563.949999999999,0.4728987499600369,0.39925828830845,1637.9899999999998,1069.7699999999995,2262.42,0.7239990806304752,0.4728432386559522,0.640795,0.58529,0.90038
7ytt_A-7ytt_B,heterodimer,1,0.258073,0.746261,0.571111,0.8106077313423157,0.5405130386352539,0.7193932056427002,0.7679629525624718,0.5858288172137369,0.7004496877069655,0.802078775586347,0.5495761943509505,0.7156045020555533,0.5823,0.5823,0.6504,0.675,0.4667,1.0,1.0,1.0,1.0,0.0,0.1443,0.1443,0.1419,0.2125,0.1333,0.0,0.0,0.0,0.0,0.0,7ytu-assembly1,0.8284,heteromultimer,7ytu-assembly1,0.8284,heteromultimer,7n35-assembly1,0.4526,56,147,102.0,76.0,105,69,97.0,0.86682063,1846.63,2220.38,993.178,3213.55,0.6909430380731589,0.3090594513855393,1943.8100000000004,745.1800000000003,2688.9900000000016,0.7228773628760238,0.2771226371239758,2385.9,1131.4899999999998,3500.3500000000004,0.6816175525304611,0.3232505320896481,0.842437,0.75659,0.97355
7ypl_A-8znu_A,hard_negative,0,0.0,0.014765,0.011043,0.2746025919914245,0.1700094491243362,0.2255476057529449,0.6749724065163674,0.6517261592871313,0.6635635996822332,0.3546765548964131,0.2663527911568952,0.3131508045388026,0.729,0.729,0.729,0.729,0.7305,0.7067,0.7137,0.6689,0.63,1.0,0.0827,0.0827,0.0827,0.0827,0.083,0.0842,0.0821,0.1003,0.08,0.0,6p3s-assembly2,0.9129,heteromultimer,6p3s-assembly2,0.9129,heteromultimer,4lsd-assembly4,0.8185,1,86,21.0,4.0,34,29,75.0,7.936117,318.71,751.3419999999999,629.4280000000001,1380.7699999999998,0.5441471063247318,0.4558528936752683,633.6599999999999,434.5100000000002,1124.7599999999984,0.5633735196842,0.38631352466304,868.9599999999991,778.6399999999994,1556.380000000001,0.5583212326038619,0.5002891324740738,0.789205,0.75258,0.96862
7yls_A-7yls_B,heterodimer,1,0.771217,0.869358,0.825469,0.917387843132019,0.8961874842643738,0.9049293398857116,0.935428383438243,0.9228705503949706,0.929126939336139,0.920995951193264,0.9015240974904932,0.9097688597757972,0.7806,0.7806,0.7818,0.817,0.8417,0.9121,0.911,0.9699,1.0,1.0,0.4164,0.4164,0.4182,0.5149,0.5367,0.6016,0.5757,0.3158,0.0,0.0,8h2t-assembly1,0.9873,heteromultimer,8h2t-assembly1,0.9873,heteromultimer,3e99-assembly1,0.7942,104,119,113.0,108.0,116,80,98.0,0.9469474,1595.38,1987.584,1140.1340000000005,3127.719999999999,0.6354737636361314,0.3645255969204407,1976.5700000000013,1112.300000000001,3088.859999999997,0.6399027472918822,0.3601004901484697,1996.8600000000008,1165.2000000000007,3162.07,0.631504046399985,0.3684927911146815,0.9988439999999998,0.99782,0.99955
7yh8_A-9qs1_A,hard_negative,0,0.0,0.0,0.0,0.190713346004486,0.1238677054643631,0.1523588329553604,0.8540858592615027,0.8442051160859374,0.8504817711312459,0.3233113635530639,0.2679351875886779,0.2919834205905375,0.7117,0.7117,0.711,0.7062,0.7029,0.6932,0.7154,0.7025,0.7093,0.6364,0.4098,0.4098,0.411,0.4138,0.413,0.4229,0.4549,0.6774,0.7093,0.6364,9qs1-assembly1,0.9879,monomer,5ts5-assembly1,0.9796,homomultimer,5ts5-assembly1,0.9796,0,0,0.0,0.0,0,0,0.0,0.0,0.0,535.4119999999999,576.7060000000001,1112.11,0.4814379872494627,0.5185692062835513,397.8500000000004,438.7799999999989,836.630000000001,0.4755387686312944,0.5244612313687034,664.3400000000001,736.8300000000017,1312.9000000000017,0.5060095970751767,0.561223246248763,0.8997680000000001,0.88571,0.97723
7zhm_A-7zhm_B,heterodimer,1,0.613857,0.702582,0.652716,0.8321692943572998,0.8032560348510742,0.8135332584381103,0.8649272823377891,0.8271986064807748,0.8454897765075835,0.8387208919533977,0.8080445491770143,0.8199245620520049,0.8018,0.8018,0.7934,0.7778,0.7297,0.8182,0.0,0.0,0.0,0.0,0.2207,0.2207,0.2207,0.237,0.0811,0.0,0.0,0.0,0.0,0.0,2o0q-assembly1,0.5997,monomer,6mj8-assembly1,0.5578,heteromultimer,1yqf-assembly1,0.434,65,94,79.0,77.0,82,66,96.0,1.2401391,988.79,1221.5219999999997,1078.926,2300.44,0.5309949400984159,0.4690085374971744,1191.0999999999997,1028.88,2266.4400000000005,0.525537847902437,0.4539630433631598,1243.91,1120.5200000000004,2342.880000000001,0.5309320152974114,0.47826606569692,0.9957049999999998,0.98983,0.99873
7ypl_A-9b6m_B,hard_negative,0,0.0,0.0,0.0,0.1939684003591537,0.1647798866033554,0.1808888733386993,0.4919394300017916,0.4208045580297233,0.4489208641111714,0.2535626062876813,0.215984820888629,0.2344952714931937,0.5313,0.5313,0.5271,0.5191,0.527,0.4903,0.4268,0.4457,0.5333,0.0,0.1323,0.1323,0.1297,0.1075,0.1054,0.0741,0.1098,0.0543,0.0,0.0,5dft-assembly5,0.8499,monomer,9l14-assembly1,0.8409,heteromultimer,4lsd-assembly4,0.7951,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1332.56,1286.4880000000005,2619.050000000001,0.5087951738225689,0.4912040625417612,490.3899999999994,561.380000000001,1051.770000000004,0.4662521273662469,0.5337478726337497,2014.1200000000024,1843.3499999999983,3804.3800000000047,0.52942135117943,0.4845336165156994,0.505394,0.39895,0.69859
8a82_A-8a82_B,heterodimer,1,0.764053,0.863848,0.838954,0.953292727470398,0.9119793772697448,0.941890299320221,0.909610406837054,0.8798472124059352,0.8987340497453401,0.943684032813944,0.905552944296983,0.9332590494052448,0.2695,0.2695,0.2671,0.243,0.2221,0.2156,0.6696,0.125,0.0,0.0,0.1254,0.1254,0.1258,0.1209,0.0983,0.0928,0.4087,0.0417,0.0,0.0,4gjy-assembly1,0.7152,monomer,6f4s-assembly1,0.7087,heteromultimer,3uyj-assembly1,0.7026,71,123,94.0,91.0,94,64,99.0,0.9040096,2055.44,1729.2539999999997,998.884,2728.137999999999,0.6338586977638229,0.3661413022361773,1657.0599999999995,911.08,2636.5099999999984,0.6285051071302595,0.3455628842674598,1827.67,1116.2099999999991,2843.0099999999984,0.642864428897542,0.3926155729315056,0.977531,0.961,0.99248
8agy_A-9gvh_B,hard_negative,0,0.0,0.013506,0.010177,0.3360266089439392,0.2275529354810714,0.2987726002931595,0.7995902509870241,0.7835816941183625,0.7928954013711706,0.4287073544158654,0.3387586872085297,0.3975971605087617,0.2848,0.2848,0.2826,0.2646,0.2218,0.3932,0.3776,1.0,0.0,0.0,0.1414,0.1414,0.1408,0.1291,0.1289,0.2821,0.2857,0.1667,0.0,0.0,2ds2-assembly2,0.7752,heteromultimer,2ds2-assembly2,0.7752,heteromultimer,3csv-assembly1,0.7192,8,58,13.0,0.0,23,24,67.0,10.611868,114.38,1343.1,1338.3079999999998,2681.409999999999,0.5008931867935155,0.499106067330248,965.3199999999996,1102.9599999999991,2068.279999999999,0.4667259752064518,0.5332740247935481,1645.5300000000009,1454.6899999999987,3074.9999999999964,0.535131707317074,0.4730699186991871,0.909903,0.85746,0.96876
8agy_A-9lni_A,hard_negative,0,0.0,0.023809,0.011856,0.3255440294742584,0.1045959442853927,0.2055952668190002,0.6450056675516596,0.6061808892443415,0.6301791592936691,0.3871922392775787,0.2049129332771825,0.290512045313934,0.3605,0.3605,0.358,0.3225,0.2389,0.3583,0.3232,0.5,0.0,0.0,0.1788,0.1788,0.1766,0.1476,0.1423,0.2667,0.2828,0.5,0.0,0.0,9lni-assembly1,0.9462,monomer,3csv-assembly1,0.7218,homomultimer,3csv-assembly1,0.7218,11,11,2.0,0.0,11,12,71.0,5.7768097,258.11,1242.6159999999995,941.524,2184.144,0.5689258583683127,0.4310723102506064,945.5200000000004,629.0200000000004,1908.3500000000024,0.4954646684308431,0.3296145885188774,1508.5,1164.6500000000017,2345.359999999997,0.6431848415595056,0.4965762185762539,0.651578,0.61445,0.7837
8akp_A-8j3q_A,hard_negative,0,0.015041,0.020963,0.017166,0.3694497048854828,0.3184636831283569,0.3375837624073028,0.8449576880925413,0.8337263087020735,0.839272514398275,0.4639113797747122,0.4215162082431002,0.4379215128054972,0.6661,0.6661,0.6661,0.6573,0.5969,0.6048,0.3043,0.0588,0.0,0.0,0.5017,0.5017,0.5017,0.5026,0.5128,0.518,0.3043,0.0588,0.0,0.0,4wts-assembly1,0.8479,monomer,1aq0-assembly1,0.7409,homomultimer,1aq0-assembly1,0.7409,4,67,27.0,17.0,49,40,72.0,5.1559777,154.49,1262.9759999999997,1045.572,2308.5460000000003,0.5470872142032256,0.4529136521429505,1193.4699999999991,1002.54,2201.050000000001,0.5422275732036976,0.4554826105722266,1318.5500000000002,1080.750000000001,2398.91,0.5496454639815584,0.4505171098540591,0.960085,0.93401,0.99576
8arc_A-8arc_B,heterodimer,1,0.77486,0.802389,0.788778,0.8334718942642212,0.8181746006011963,0.8271193981170655,0.855342372362914,0.846144902985133,0.8504585219127974,0.8367318759171885,0.8237686610779837,0.831787222876212,0.7348,0.7348,0.7348,0.7333,0.7231,0.6978,0.6758,0.8015,1.0,0.0,0.1477,0.1477,0.1477,0.1486,0.1514,0.2338,0.2694,0.3053,0.0,0.0,8fwd-assembly1,0.8052,heteromultimer,8fwd-assembly1,0.8052,heteromultimer,2wqh-assembly1,0.7899,96,124,109.0,108.0,109,81,98.0,0.85367495,1877.54,2657.754,742.2420000000002,3400.0039999999995,0.7816914333041962,0.2183062137573956,2628.55,720.1999999999998,3370.5200000000004,0.7798648279790652,0.2136762280004271,2700.090000000001,785.1199999999999,3448.949999999999,0.7828730483190541,0.227640296322069,0.983716,0.9726,0.99585
8b0u_A-8b0u_B,heterodimer,1,0.538371,0.623777,0.586273,0.9012423753738404,0.8656265735626221,0.8840280532836914,0.8847272213576106,0.8745229313374898,0.880612300550214,0.8969733799014971,0.8674058451175957,0.8833449027369961,0.6272,0.6272,0.6305,0.4462,0.4052,0.8846,1.0,1.0,0.0,0.0,0.4693,0.4693,0.4712,0.4077,0.3966,0.8846,1.0,1.0,0.0,0.0,9eyi-assembly1,0.7874,homomultimer,9eyi-assembly1,0.7874,homomultimer,9eyi-assembly1,0.7874,49,51,50.0,49.0,49,35,96.0,1.3740568,967.28,802.553999999999,572.0680000000008,1374.6220000000008,0.5838361382256347,0.4161638617743645,796.1399999999994,561.9799999999996,1365.7200000000012,0.5829452596432642,0.4114899100840575,811.9299999999985,580.1000000000004,1383.66,0.5867987800471204,0.4192503938828906,0.997613,0.99513,0.99951
7zb1_A-9dd0_A,hard_negative,0,0.0,0.0,0.0,0.1565848886966705,0.1392196416854858,0.1461971491575241,0.702517709865228,0.6843149399036093,0.6955684494823396,0.2655440537363329,0.2497643292143457,0.2560714092224872,0.683,0.683,0.683,0.6812,0.6761,0.6969,0.6862,0.6774,0.3758,0.3359,0.4612,0.4612,0.4612,0.4622,0.4668,0.4843,0.4575,0.4539,0.0061,0.0078,9dd0-assembly2,0.9527,heteromultimer,9dd0-assembly2,0.9527,heteromultimer,5o3x-assembly1,0.9258,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1368.504,1661.255999999999,3029.764000000001,0.4516866660241522,0.5483120137410036,1134.8600000000006,1407.729999999996,2542.5799999999945,0.4463419046794999,0.5536620283334247,1666.66,1859.6500000000008,3476.3700000000026,0.4794253776209087,0.5349401818563617,0.7693859999999999,0.7269,0.92992
8b4o_A-8b4o_B,heterodimer,1,0.84838,0.885564,0.866215,0.920128047466278,0.897581934928894,0.9095340847969056,0.907683594824132,0.8885812531990025,0.8992371757613242,0.9176391569378488,0.8957817985829157,0.9074747029897892,0.7649,0.7649,0.7633,0.8009,0.8247,1.0,1.0,1.0,1.0,1.0,0.293,0.293,0.2933,0.2844,0.4021,0.0,0.0,0.0,0.0,0.0,7nkz-assembly1,0.9509,heteromultimer,7nkz-assembly1,0.9509,heteromultimer,1q0k-assembly2,0.4804,157,203,186.0,171.0,190,141,98.0,1.006355,1167.57,4773.643999999999,1332.646,6106.291999999997,0.781758225777608,0.21824144669138,4474.789999999997,1268.8799999999992,5743.669999999998,0.7790820155057653,0.2209179844942344,4948.129999999997,1386.7600000000002,6334.889999999999,0.781091700092661,0.2189082999073386,0.984512,0.97456,0.99632
8ba1_A-8ba1_B,heterodimer,1,0.737075,0.750666,0.743611,0.8474571704864502,0.8388604521751404,0.8430943131446839,0.8474903250901787,0.8406561319774672,0.8447004597639234,0.847218981137074,0.8392195881356058,0.8434155424685319,0.9108,0.9108,0.908,0.9427,0.625,1.0,1.0,0.0,0.0,0.0,0.2082,0.2082,0.2107,0.2293,0.125,0.0,0.0,0.0,0.0,0.0,5v8w-assembly3,0.6266,heteromultimer,5v8w-assembly3,0.6266,heteromultimer,1zzj-assembly1,0.4248,162,197,176.0,173.0,176,109,98.0,0.80036587,1865.16,2694.34,2024.034,4718.374000000001,0.5710314612618668,0.4289685387381329,2608.51,1970.89,4593.250000000004,0.5679007238883139,0.4290839819300055,2794.449999999999,2078.2200000000003,4872.670000000002,0.5734946138359458,0.4265053861640537,0.991909,0.98641,0.99838
8bgm_A-8bgm_B,heterodimer,1,0.665051,0.774835,0.737286,0.8559698462486267,0.8246609568595886,0.8449464678764343,0.855134238617019,0.8080119810089088,0.8413294773222535,0.8553543132890842,0.8213311616894526,0.8442230697655984,0.7002,0.7002,0.7074,0.5234,0.3529,0.5,0.5,0.5,0.3333,0.0,0.2357,0.2357,0.2422,0.3178,0.2353,0.0,0.0,0.0,0.0,0.0,8fbd-assembly1,0.8712,heteromultimer,8fbd-assembly1,0.8712,heteromultimer,5i7k-assembly3,0.4223,74,110,88.0,85.0,90,74,98.0,1.1040705,1128.71,1835.2979999999995,1236.0760000000016,3071.378,0.5975487224301274,0.4024499752228484,1800.7399999999998,1204.4900000000016,3009.8499999999985,0.5982823064272308,0.400182733358806,1875.73,1306.2000000000023,3151.7700000000004,0.5951354318367138,0.4144337943441312,0.966264,0.93738,0.98851
8boz_A-8boz_B,heterodimer,1,0.0,0.0,0.0,0.1727782040834427,0.156343787908554,0.164976304769516,0.6803391255653121,0.6660010051710197,0.6723497691799898,0.2725860324909668,0.2590118518716359,0.2664509976516108,0.4767,0.4767,0.4737,0.386,0.2493,0.186,0.0,0.0,0.0,0.0,0.3377,0.3377,0.3388,0.2865,0.2301,0.186,0.0,0.0,0.0,0.0,6nkc-assembly1,0.5178,monomer,3d2c-assembly13,0.5069,homomultimer,3d2c-assembly13,0.5069,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2194.096,2059.5979999999995,4253.693999999999,0.51580955282632,0.4841904471736801,1332.0800000000015,1263.0699999999997,2595.1399999999994,0.5132979338301602,0.4867059195264995,2712.7700000000004,2556.07,5248.980000000003,0.5168185056906291,0.4869650865501484,0.751067,0.67934,0.8892
